Order ID,Customer Name,Dish Name,Order Time,Meal Time,Customer Type,Price per Dish,Quantity,Total Revenue,Day of Week,Hour of Day,Dish Category
ORD04454,Ethan Brady,Pasta Alfredo,08-02-2025 19:58,Dinner,New,330.07,3,990.21,Saturday,19,Non-Veg
ORD04455,Christopher Foster,Manchurian,20-02-2025 20:29,Dinner,Returning,106.3,1,106.3,Thursday,20,Non-Veg
ORD04456,John Kelly,Samosa,01-03-2025 01:50,Lunch,Returning,290.28,1,290.28,Saturday,1,Veg
ORD04457,Samantha Martin,Chicken Tikka,08-01-2025 18:04,Dinner,Returning,160.7,1,160.7,Wednesday,18,Non-Veg
ORD04458,Paul Hernandez,Dal Makhani,10-02-2025 19:54,Lunch,Returning,95.23,4,380.92,Monday,19,Veg
ORD04459,Sara Cisneros,Chole Bhature,22-02-2025 01:16,Lunch,New,390.96,3,1172.88,Saturday,1,Veg
ORD04460,Roger Knight,Samosa,19-03-2025 07:55,Breakfast,Returning,161.56,3,484.68,Wednesday,7,Veg
ORD04461,Brian Holland,Mutton Rogan Josh,14-02-2025 16:03,Breakfast,New,193.09,1,193.09,Friday,16,Non-Veg
ORD04462,Rebecca Moon,Veg Thali,01-03-2025 18:28,Lunch,Returning,432.69,1,432.69,Saturday,18,Veg
ORD04463,Julie Andrews,Paneer Butter Masala,02-01-2025 03:48,Lunch,Returning,273.14,2,546.28,Thursday,3,Veg
ORD04464,Gary Hamilton,Chicken Tikka,07-01-2025 16:04,Lunch,New,151.59,1,151.59,Tuesday,16,Non-Veg
ORD04465,Scott Schultz,Dal Makhani,10-03-2025 22:56,Dinner,New,484.7,2,969.4,Monday,22,Veg
ORD04466,Zachary Mata,Chole Bhature,05-03-2025 06:16,Dinner,New,315.85,4,1263.4,Wednesday,6,Veg
ORD04467,Dr. Crystal Thomas,Veg Thali,18-01-2025 14:26,Lunch,New,135.44,2,270.88,Saturday,14,Veg
ORD04468,Dr. Ashley Pierce MD,Mutton Rogan Josh,15-03-2025 18:16,Lunch,Returning,430.98,3,1292.94,Saturday,18,Non-Veg
ORD04469,Chelsea Patterson,Dal Makhani,20-02-2025 01:23,Breakfast,Returning,272.02,1,272.02,Thursday,1,Veg
ORD04470,Daniel Carroll,Tandoori Roti,10-02-2025 09:46,Dinner,Returning,439.7,2,879.4,Monday,9,Non-Veg
ORD04471,Kaitlyn Watson,Chicken Biryani,29-01-2025 16:35,Breakfast,Returning,236.09,1,236.09,Wednesday,16,Non-Veg
ORD04472,John Hogan,Spring Roll,12-03-2025 18:14,Dinner,New,403.89,1,403.89,Wednesday,18,Non-Veg
ORD04473,Judy Cunningham,Manchurian,30-03-2025 23:17,Dinner,Returning,90.42,2,180.84,Sunday,23,Non-Veg
ORD04474,Crystal Lewis,Fish Curry,29-03-2025 11:21,Breakfast,Returning,85.31,3,255.93,Saturday,11,Non-Veg
ORD04475,Karen Sampson,Veg Thali,04-02-2025 21:49,Lunch,New,322.26,1,322.26,Tuesday,21,Veg
ORD04476,Amber Riley,Spring Roll,20-02-2025 19:43,Lunch,New,204.94,1,204.94,Thursday,19,Non-Veg
ORD04477,Rachel Lynch,Tandoori Roti,08-03-2025 08:20,Breakfast,Returning,452.84,4,1811.36,Saturday,8,Non-Veg
ORD04478,Kristin Anderson,Mutton Rogan Josh,24-01-2025 17:13,Dinner,Returning,351.08,2,702.16,Friday,17,Non-Veg
ORD04479,Maria Rodriguez,Fish Curry,24-02-2025 19:41,Breakfast,Returning,71.1,4,284.4,Monday,19,Non-Veg
ORD04480,Donald Smith,Chicken Tikka,16-03-2025 18:03,Breakfast,New,178.28,2,356.56,Sunday,18,Non-Veg
ORD04481,Mr. Timothy Fuller,Samosa,23-03-2025 05:10,Breakfast,Returning,193.52,3,580.56,Sunday,5,Veg
ORD04482,Emily Ray,Fried Rice,11-01-2025 16:05,Lunch,New,497.51,2,995.02,Saturday,16,Non-Veg
ORD04483,Joseph Cruz,Manchurian,24-02-2025 23:54,Dinner,New,130.19,1,130.19,Monday,23,Non-Veg
ORD04484,Katherine Davis,Veg Thali,03-03-2025 23:36,Dinner,Returning,227.15,2,454.3,Monday,23,Veg
ORD04485,Darlene Paul,Tandoori Roti,11-03-2025 19:55,Dinner,New,157.35,3,472.05,Tuesday,19,Non-Veg
ORD04486,Jason Patterson,Samosa,25-03-2025 07:35,Dinner,Returning,358.02,3,1074.06,Tuesday,7,Veg
ORD04487,Meredith Wolfe,Tandoori Roti,27-02-2025 04:38,Dinner,New,347.03,1,347.03,Thursday,4,Non-Veg
ORD04488,Pamela Brown,Pasta Alfredo,14-01-2025 19:04,Lunch,New,323.64,3,970.92,Tuesday,19,Non-Veg
ORD04489,Tyler Brewer,Manchurian,09-01-2025 05:47,Lunch,Returning,361.42,2,722.84,Thursday,5,Non-Veg
ORD04490,Garrett Coleman,Veg Thali,20-03-2025 21:53,Dinner,New,204.15,4,816.6,Thursday,21,Veg
ORD04491,Samantha Hoffman,Veg Thali,13-01-2025 00:41,Breakfast,New,322.21,4,1288.84,Monday,0,Veg
ORD04492,Anna Jones,Mutton Rogan Josh,28-01-2025 07:19,Breakfast,New,392.94,4,1571.76,Tuesday,7,Non-Veg
ORD04493,Jonathan Dixon,Paneer Butter Masala,14-02-2025 08:42,Dinner,Returning,496.58,1,496.58,Friday,8,Veg
ORD04494,Susan Bryant,Masala Dosa,24-02-2025 07:15,Breakfast,New,319.77,1,319.77,Monday,7,Non-Veg
ORD04495,Kevin Mitchell,Samosa,19-02-2025 05:30,Dinner,Returning,439.54,1,439.54,Wednesday,5,Veg
ORD04496,Michael Shaw,Veg Thali,09-01-2025 08:42,Dinner,New,414.84,4,1659.36,Thursday,8,Veg
ORD04497,Cynthia Galvan,Chicken Biryani,10-01-2025 03:01,Lunch,Returning,299.1,1,299.1,Friday,3,Non-Veg
ORD04498,Heather Hubbard,Masala Dosa,01-02-2025 05:05,Lunch,New,133.91,1,133.91,Saturday,5,Non-Veg
ORD04499,Victoria Walls,Dal Makhani,11-01-2025 03:26,Dinner,Returning,64.56,4,258.24,Saturday,3,Veg
ORD04500,Jerry Kennedy,Fish Curry,14-03-2025 16:49,Dinner,New,116.03,3,348.09,Friday,16,Non-Veg
ORD04501,James Thomas,Dal Makhani,21-01-2025 13:27,Lunch,New,264.22,3,792.66,Tuesday,13,Veg
ORD04502,Emily Green,Tandoori Roti,03-02-2025 01:46,Lunch,Returning,266.11,1,266.11,Monday,1,Non-Veg
ORD04503,Patrick Jackson,Fried Rice,20-03-2025 14:26,Dinner,New,463.34,2,926.68,Thursday,14,Non-Veg
ORD04504,Shelley Newman,Chicken Tikka,08-01-2025 06:36,Breakfast,Returning,225.68,1,225.68,Wednesday,6,Non-Veg
ORD04505,Jacob Williamson,Dal Makhani,16-03-2025 21:35,Dinner,Returning,378.14,3,1134.42,Sunday,21,Veg
ORD04506,Kimberly Barrett,Manchurian,08-02-2025 08:10,Lunch,Returning,499.01,2,998.02,Saturday,8,Non-Veg
ORD04507,Robert Williams,Pasta Alfredo,21-03-2025 10:36,Breakfast,New,197.02,4,788.08,Friday,10,Non-Veg
ORD04508,Allison Brock,Paneer Butter Masala,25-03-2025 23:59,Lunch,New,489.3,2,978.6,Tuesday,23,Veg
ORD04509,Jeremy Smith,Pasta Alfredo,10-03-2025 04:18,Breakfast,Returning,57.4,3,172.2,Monday,4,Non-Veg
ORD04510,Jonathan Schultz,Samosa,14-02-2025 06:02,Dinner,Returning,52.67,4,210.68,Friday,6,Veg
ORD04511,Alejandro Rice,Pasta Alfredo,17-02-2025 01:15,Breakfast,Returning,467.66,1,467.66,Monday,1,Non-Veg
ORD04512,Roberto Garcia,Veg Thali,05-02-2025 19:19,Breakfast,Returning,228.11,4,912.44,Wednesday,19,Veg
ORD04513,Charles Petty,Paneer Butter Masala,17-03-2025 11:29,Lunch,New,108.17,1,108.17,Monday,11,Veg
ORD04514,Katherine Shelton,Fish Curry,28-02-2025 21:20,Lunch,Returning,426.84,1,426.84,Friday,21,Non-Veg
ORD04515,Jeff Hurley,Samosa,01-01-2025 23:55,Breakfast,New,316.56,2,633.12,Wednesday,23,Veg
ORD04516,Zachary Rivera,Spring Roll,06-01-2025 08:14,Dinner,New,337.59,2,675.18,Monday,8,Non-Veg
ORD04517,Richard Mercado,Masala Dosa,03-02-2025 04:59,Breakfast,Returning,202.53,2,405.06,Monday,4,Non-Veg
ORD04518,Stephanie Cooper,Chicken Tikka,11-03-2025 20:23,Lunch,Returning,363.25,3,1089.75,Tuesday,20,Non-Veg
ORD04519,Denise Clark,Samosa,22-01-2025 01:12,Breakfast,New,486.13,1,486.13,Wednesday,1,Veg
ORD04520,Brian Edwards,Dal Makhani,05-01-2025 12:13,Dinner,Returning,69.35,4,277.4,Sunday,12,Veg
ORD04521,Tyrone Harris,Manchurian,01-02-2025 18:00,Lunch,Returning,347.71,3,1043.13,Saturday,18,Non-Veg
ORD04522,Maria Anderson,Mutton Rogan Josh,15-03-2025 20:21,Dinner,New,69.73,3,209.19,Saturday,20,Non-Veg
ORD04523,Daniel Johnson,Fried Rice,10-03-2025 00:12,Dinner,Returning,362.07,3,1086.21,Monday,0,Non-Veg
ORD04524,Gabriela White,Fried Rice,21-01-2025 11:48,Breakfast,New,300.85,1,300.85,Tuesday,11,Non-Veg
ORD04525,Clifford Klein,Fried Rice,07-03-2025 09:17,Dinner,Returning,206.54,3,619.62,Friday,9,Non-Veg
ORD04526,Jon Jones,Veg Thali,18-02-2025 04:28,Lunch,Returning,392.94,4,1571.76,Tuesday,4,Veg
ORD04527,Sean Newton,Pasta Alfredo,31-03-2025 05:36,Breakfast,New,318.7,3,956.1,Monday,5,Non-Veg
ORD04528,Jerry Tucker,Chicken Biryani,14-01-2025 14:23,Lunch,Returning,73.55,4,294.2,Tuesday,14,Non-Veg
ORD04529,Joseph Hodge,Paneer Butter Masala,04-02-2025 13:52,Breakfast,Returning,96.15,4,384.6,Tuesday,13,Veg
ORD04530,Dylan Hayes,Masala Dosa,18-03-2025 11:47,Lunch,Returning,63.72,1,63.72,Tuesday,11,Non-Veg
ORD04531,Amanda Jones,Chicken Tikka,27-01-2025 23:20,Dinner,New,391,4,1564,Monday,23,Non-Veg
ORD04532,Tony Lopez,Masala Dosa,02-01-2025 11:01,Breakfast,Returning,409.9,1,409.9,Thursday,11,Non-Veg
ORD04533,Andrew Hall,Fried Rice,03-02-2025 07:28,Lunch,New,81.95,2,163.9,Monday,7,Non-Veg
ORD04534,Mark Wells,Paneer Butter Masala,03-03-2025 23:26,Breakfast,Returning,153.68,1,153.68,Monday,23,Veg
ORD04535,Dr. Lawrence Williams,Chicken Tikka,08-02-2025 12:24,Breakfast,Returning,240.46,3,721.38,Saturday,12,Non-Veg
ORD04536,Molly Morales,Chicken Tikka,17-02-2025 22:17,Dinner,New,218.04,2,436.08,Monday,22,Non-Veg
ORD04537,Alyssa Vazquez,Mutton Rogan Josh,24-01-2025 06:29,Breakfast,New,160.38,3,481.14,Friday,6,Non-Veg
ORD04538,Austin Wright,Chicken Tikka,28-01-2025 23:56,Dinner,Returning,75.48,4,301.92,Tuesday,23,Non-Veg
ORD04539,William Hoover,Mutton Rogan Josh,30-03-2025 04:00,Dinner,Returning,146.21,3,438.63,Sunday,4,Non-Veg
ORD04540,Brian Davis,Manchurian,05-03-2025 04:55,Lunch,New,193.69,4,774.76,Wednesday,4,Non-Veg
ORD04541,Susan Colon,Dal Makhani,12-01-2025 04:56,Dinner,New,391.31,4,1565.24,Sunday,4,Veg
ORD04542,Tyler Guerrero,Tandoori Roti,09-02-2025 13:40,Lunch,Returning,311.33,4,1245.32,Sunday,13,Non-Veg
ORD04543,Jeff Randolph,Pasta Alfredo,31-01-2025 01:06,Breakfast,New,137.66,3,412.98,Friday,1,Non-Veg
ORD04544,Chris Griffin,Dal Makhani,06-03-2025 22:37,Lunch,Returning,332.24,4,1328.96,Thursday,22,Veg
ORD04545,Kaylee Miller,Fried Rice,06-02-2025 01:02,Breakfast,Returning,359,1,359,Thursday,1,Non-Veg
ORD04546,Jose Romero,Masala Dosa,12-03-2025 06:27,Breakfast,Returning,431.4,1,431.4,Wednesday,6,Non-Veg
ORD04547,Lisa Carr,Mutton Rogan Josh,19-02-2025 08:09,Breakfast,New,412.57,1,412.57,Wednesday,8,Non-Veg
ORD04548,Lindsay Brewer,Masala Dosa,21-02-2025 07:20,Breakfast,New,321.56,4,1286.24,Friday,7,Non-Veg
ORD04549,John Gomez,Veg Thali,14-02-2025 11:57,Breakfast,New,432.64,2,865.28,Friday,11,Veg
ORD04550,Charles Lowery,Tandoori Roti,04-03-2025 19:46,Dinner,Returning,145.72,2,291.44,Tuesday,19,Non-Veg
ORD04551,Matthew Pearson,Dal Makhani,20-01-2025 03:28,Lunch,Returning,166.58,2,333.16,Monday,3,Veg
ORD04552,Philip Torres,Fried Rice,21-03-2025 01:26,Breakfast,Returning,158.03,2,316.06,Friday,1,Non-Veg
ORD04553,Robert Murillo,Pasta Alfredo,16-03-2025 05:26,Lunch,Returning,327.79,2,655.58,Sunday,5,Non-Veg
ORD04554,Alice Dean,Masala Dosa,24-01-2025 12:14,Lunch,Returning,463.3,2,926.6,Friday,12,Non-Veg
ORD04555,Paige Andrews,Tandoori Roti,21-01-2025 08:58,Dinner,Returning,343.27,1,343.27,Tuesday,8,Non-Veg
ORD04556,Robert Sanchez,Veg Thali,13-01-2025 10:32,Dinner,New,59.76,1,59.76,Monday,10,Veg
ORD04557,Molly Campos,Tandoori Roti,23-01-2025 21:06,Breakfast,New,240.48,2,480.96,Thursday,21,Non-Veg
ORD04558,Pamela Pollard,Spring Roll,21-01-2025 17:58,Breakfast,Returning,182,2,364,Tuesday,17,Non-Veg
ORD04559,Kevin Williams,Mutton Rogan Josh,29-03-2025 12:29,Lunch,New,322.09,2,644.18,Saturday,12,Non-Veg
ORD04560,Kathy Valencia,Dal Makhani,22-03-2025 23:03,Breakfast,Returning,199.13,3,597.39,Saturday,23,Veg
ORD04561,Mary Walker,Chicken Biryani,20-03-2025 11:06,Lunch,Returning,360.52,2,721.04,Thursday,11,Non-Veg
ORD04562,Lisa Vasquez,Pasta Alfredo,23-03-2025 14:52,Breakfast,Returning,195.62,1,195.62,Sunday,14,Non-Veg
ORD04563,Sarah Greene,Fried Rice,19-01-2025 08:42,Breakfast,New,63.25,4,253,Sunday,8,Non-Veg
ORD04564,Troy Cook,Mutton Rogan Josh,13-03-2025 18:43,Breakfast,New,353.05,2,706.1,Thursday,18,Non-Veg
ORD04565,Stephen Olson,Spring Roll,12-03-2025 09:38,Lunch,New,461.12,4,1844.48,Wednesday,9,Non-Veg
ORD04566,Susan Meyers,Chicken Tikka,10-02-2025 21:43,Lunch,New,141.69,1,141.69,Monday,21,Non-Veg
ORD04567,Kara Reese,Manchurian,07-02-2025 16:45,Dinner,New,479.72,4,1918.88,Friday,16,Non-Veg
ORD04568,Jennifer Greene,Mutton Rogan Josh,26-03-2025 12:30,Dinner,Returning,62.72,4,250.88,Wednesday,12,Non-Veg
ORD04569,Beth Hays,Veg Thali,01-01-2025 07:32,Dinner,Returning,73.56,4,294.24,Wednesday,7,Veg
ORD04570,Susan Anderson,Paneer Butter Masala,14-03-2025 14:19,Lunch,Returning,126.26,3,378.78,Friday,14,Veg
ORD04571,Nicholas Powell,Fish Curry,13-01-2025 07:30,Lunch,New,377.57,1,377.57,Monday,7,Non-Veg
ORD04572,Kayla Hart,Chicken Tikka,28-02-2025 06:47,Dinner,Returning,377.57,2,755.14,Friday,6,Non-Veg
ORD04573,Alexandra Farley,Chicken Tikka,23-03-2025 17:17,Lunch,New,353.93,4,1415.72,Sunday,17,Non-Veg
ORD04574,Rebecca Bennett,Spring Roll,13-02-2025 01:48,Lunch,New,242.61,4,970.44,Thursday,1,Non-Veg
ORD04575,Troy Kennedy,Chole Bhature,13-01-2025 12:51,Dinner,New,428.84,4,1715.36,Monday,12,Veg
ORD04576,Jesse Hansen,Masala Dosa,17-03-2025 14:03,Breakfast,New,160.3,4,641.2,Monday,14,Non-Veg
ORD04577,Natalie Boyd,Spring Roll,18-01-2025 09:02,Dinner,Returning,335.43,4,1341.72,Saturday,9,Non-Veg
ORD04578,Matthew Fields,Spring Roll,22-03-2025 09:01,Lunch,Returning,378.02,3,1134.06,Saturday,9,Non-Veg
ORD04579,Anthony Gibbs,Chicken Tikka,22-02-2025 05:12,Lunch,Returning,317.76,2,635.52,Saturday,5,Non-Veg
ORD04580,Kelly Morgan,Fried Rice,10-01-2025 12:15,Breakfast,Returning,386.85,3,1160.55,Friday,12,Non-Veg
ORD04581,Joshua Reynolds,Dal Makhani,18-03-2025 15:37,Breakfast,Returning,319.43,4,1277.72,Tuesday,15,Veg
ORD04582,Emma Oneill DVM,Dal Makhani,04-01-2025 03:06,Dinner,Returning,416.24,1,416.24,Saturday,3,Veg
ORD04583,Jessica Solis,Mutton Rogan Josh,20-03-2025 21:29,Dinner,New,114.32,4,457.28,Thursday,21,Non-Veg
ORD04584,Michael Robertson,Samosa,12-03-2025 13:10,Lunch,Returning,147.42,2,294.84,Wednesday,13,Veg
ORD04585,Amy Little,Veg Thali,09-03-2025 20:08,Dinner,Returning,451.93,1,451.93,Sunday,20,Veg
ORD04586,Jeffrey Lynch,Chicken Biryani,12-01-2025 21:39,Breakfast,New,347.24,1,347.24,Sunday,21,Non-Veg
ORD04587,Nancy Silva,Dal Makhani,30-01-2025 23:54,Lunch,Returning,152.59,1,152.59,Thursday,23,Veg
ORD04588,Jessica Hale,Tandoori Roti,01-01-2025 08:55,Breakfast,New,358.28,4,1433.12,Wednesday,8,Non-Veg
ORD04589,Michelle Osborn,Tandoori Roti,09-03-2025 11:25,Breakfast,New,459.33,3,1377.99,Sunday,11,Non-Veg
ORD04590,Matthew Mckinney,Chicken Tikka,27-03-2025 11:22,Lunch,New,422.02,2,844.04,Thursday,11,Non-Veg
ORD04591,Maxwell Lopez,Pasta Alfredo,01-02-2025 00:56,Dinner,Returning,385.94,4,1543.76,Saturday,0,Non-Veg
ORD04592,Madison Ortiz,Samosa,06-01-2025 20:16,Dinner,New,459.05,2,918.1,Monday,20,Veg
ORD04593,Brendan Valdez,Chicken Tikka,19-01-2025 15:53,Dinner,Returning,76.01,3,228.03,Sunday,15,Non-Veg
ORD04594,Carol Hernandez,Pasta Alfredo,07-01-2025 03:13,Dinner,New,222.99,1,222.99,Tuesday,3,Non-Veg
ORD04595,Gary Petty,Tandoori Roti,31-03-2025 21:06,Breakfast,Returning,308.99,3,926.97,Monday,21,Non-Veg
ORD04596,Eric Hawkins,Mutton Rogan Josh,06-02-2025 11:35,Lunch,Returning,226.14,3,678.42,Thursday,11,Non-Veg
ORD04597,Ryan Jones,Pasta Alfredo,16-02-2025 21:43,Dinner,Returning,330.59,4,1322.36,Sunday,21,Non-Veg
ORD04598,Mr. John Cooper Jr.,Manchurian,18-01-2025 13:10,Dinner,New,486.98,4,1947.92,Saturday,13,Non-Veg
ORD04599,Joanna Hess,Veg Thali,15-01-2025 00:46,Lunch,New,72.81,1,72.81,Wednesday,0,Veg
ORD04600,Monica Carter,Manchurian,22-02-2025 05:46,Breakfast,Returning,87.65,4,350.6,Saturday,5,Non-Veg
ORD04601,John Jones,Paneer Butter Masala,13-01-2025 01:15,Breakfast,Returning,195.19,3,585.57,Monday,1,Veg
ORD04602,Emily Lopez,Chicken Tikka,08-03-2025 16:04,Dinner,Returning,477.99,3,1433.97,Saturday,16,Non-Veg
ORD04603,Melissa Tate,Fish Curry,15-02-2025 10:39,Dinner,Returning,195.11,3,585.33,Saturday,10,Non-Veg
ORD04604,Ryan Jones,Chicken Tikka,22-03-2025 20:53,Lunch,New,496.04,2,992.08,Saturday,20,Non-Veg
ORD04605,Eduardo Hurst,Chicken Tikka,24-01-2025 04:32,Lunch,Returning,52.57,1,52.57,Friday,4,Non-Veg
ORD04606,Sherry Brown,Fried Rice,05-02-2025 04:08,Lunch,Returning,284.46,4,1137.84,Wednesday,4,Non-Veg
ORD04607,Jason Pope,Fried Rice,15-03-2025 13:52,Breakfast,Returning,357.48,3,1072.44,Saturday,13,Non-Veg
ORD04608,Kristie Travis,Pasta Alfredo,07-01-2025 11:44,Lunch,Returning,164.91,1,164.91,Tuesday,11,Non-Veg
ORD04609,Jesse Owen,Masala Dosa,15-01-2025 00:12,Lunch,Returning,167.01,4,668.04,Wednesday,0,Non-Veg
ORD04610,Ashley Ramirez,Mutton Rogan Josh,26-03-2025 22:04,Breakfast,New,410.75,2,821.5,Wednesday,22,Non-Veg
ORD04611,Taylor Adams,Fried Rice,19-01-2025 08:22,Lunch,Returning,57.64,2,115.28,Sunday,8,Non-Veg
ORD04612,Paul Davis,Chole Bhature,18-03-2025 03:21,Lunch,New,378.59,4,1514.36,Tuesday,3,Veg
ORD04613,Steven Kennedy,Veg Thali,02-01-2025 19:25,Lunch,New,70.51,3,211.53,Thursday,19,Veg
ORD04614,Kimberly Burnett,Manchurian,15-03-2025 17:13,Lunch,New,462.34,4,1849.36,Saturday,17,Non-Veg
ORD04615,Alyssa Dunlap,Masala Dosa,06-01-2025 12:44,Breakfast,Returning,379.09,2,758.18,Monday,12,Non-Veg
ORD04616,Scott Rose,Dal Makhani,03-01-2025 18:24,Lunch,New,145.67,1,145.67,Friday,18,Veg
ORD04617,Angela English,Spring Roll,23-02-2025 03:30,Lunch,New,420.65,4,1682.6,Sunday,3,Non-Veg
ORD04618,Tamara Perez,Chicken Tikka,24-02-2025 06:48,Dinner,Returning,110.72,3,332.16,Monday,6,Non-Veg
ORD04619,Jeremy Myers,Masala Dosa,31-01-2025 15:23,Dinner,Returning,99.28,3,297.84,Friday,15,Non-Veg
ORD04620,Jeffery Lopez,Dal Makhani,05-02-2025 10:18,Lunch,New,184.47,1,184.47,Wednesday,10,Veg
ORD04621,Andrew Taylor,Veg Thali,12-02-2025 05:42,Lunch,Returning,388.31,4,1553.24,Wednesday,5,Veg
ORD04622,Mrs. Lisa Shelton MD,Fried Rice,28-01-2025 05:30,Breakfast,Returning,274.22,2,548.44,Tuesday,5,Non-Veg
ORD04623,Diane Lane,Mutton Rogan Josh,22-02-2025 03:49,Dinner,New,449.72,1,449.72,Saturday,3,Non-Veg
ORD04624,Scott Lopez,Fish Curry,13-01-2025 18:36,Lunch,New,125.86,3,377.58,Monday,18,Non-Veg
ORD04625,Megan Duncan,Masala Dosa,25-01-2025 14:24,Dinner,New,410.64,1,410.64,Saturday,14,Non-Veg
ORD04626,Samantha Green,Manchurian,02-02-2025 04:49,Dinner,New,199.46,3,598.38,Sunday,4,Non-Veg
ORD04627,Sara Hayes,Samosa,25-02-2025 13:42,Breakfast,Returning,136.04,3,408.12,Tuesday,13,Veg
ORD04628,Tyler Nelson,Paneer Butter Masala,14-01-2025 23:28,Breakfast,New,303.58,4,1214.32,Tuesday,23,Veg
ORD04629,Alyssa Lara,Chicken Tikka,02-03-2025 12:41,Lunch,Returning,289.67,4,1158.68,Sunday,12,Non-Veg
ORD04630,Monica Lee,Dal Makhani,03-02-2025 00:03,Lunch,New,345.34,1,345.34,Monday,0,Veg
ORD04631,Jason Benton,Manchurian,16-02-2025 17:43,Lunch,Returning,497.04,2,994.08,Sunday,17,Non-Veg
ORD04632,David Stanley,Paneer Butter Masala,19-01-2025 08:06,Dinner,New,427.59,3,1282.77,Sunday,8,Veg
ORD04633,Casey Li,Fish Curry,13-03-2025 14:35,Dinner,Returning,363.35,3,1090.05,Thursday,14,Non-Veg
ORD04634,Timothy Zhang,Dal Makhani,10-01-2025 15:36,Lunch,New,160.11,2,320.22,Friday,15,Veg
ORD04635,Anthony Harrell,Manchurian,16-01-2025 07:41,Lunch,New,381.57,3,1144.71,Thursday,7,Non-Veg
ORD04636,Christy Wells,Fried Rice,07-03-2025 18:28,Lunch,Returning,124.59,4,498.36,Friday,18,Non-Veg
ORD04637,James Davis,Chicken Tikka,18-03-2025 08:02,Lunch,New,94.4,4,377.6,Tuesday,8,Non-Veg
ORD04638,Susan Lutz MD,Tandoori Roti,18-01-2025 12:27,Breakfast,Returning,231.28,2,462.56,Saturday,12,Non-Veg
ORD04639,Brian Patterson,Fish Curry,01-03-2025 19:40,Dinner,New,217.19,1,217.19,Saturday,19,Non-Veg
ORD04640,Brandon West,Fried Rice,12-02-2025 15:58,Dinner,New,182.71,2,365.42,Wednesday,15,Non-Veg
ORD04641,Sherri Harrison,Pasta Alfredo,22-03-2025 16:16,Lunch,Returning,303.41,4,1213.64,Saturday,16,Non-Veg
ORD04642,Beth Bautista,Fried Rice,26-02-2025 16:39,Dinner,New,470.1,2,940.2,Wednesday,16,Non-Veg
ORD04643,Jonathan Escobar,Masala Dosa,22-01-2025 10:36,Lunch,New,149.03,4,596.12,Wednesday,10,Non-Veg
ORD04644,Karen Stewart,Chicken Tikka,11-01-2025 20:03,Dinner,New,491.31,2,982.62,Saturday,20,Non-Veg
ORD04645,Patricia Ramos,Chicken Tikka,21-01-2025 18:04,Dinner,New,66.16,4,264.64,Tuesday,18,Non-Veg
ORD04646,Zachary Ellis,Samosa,29-01-2025 19:05,Lunch,Returning,75.03,3,225.09,Wednesday,19,Veg
ORD04647,William Wilson,Chicken Tikka,15-03-2025 17:17,Lunch,Returning,366.47,1,366.47,Saturday,17,Non-Veg
ORD04648,Bruce Jarvis,Spring Roll,27-02-2025 01:57,Lunch,Returning,273.38,3,820.14,Thursday,1,Non-Veg
ORD04649,Lori Glenn,Dal Makhani,19-01-2025 10:25,Dinner,New,494.97,1,494.97,Sunday,10,Veg
ORD04650,Troy Cortez,Chicken Tikka,18-03-2025 17:32,Dinner,New,258.25,1,258.25,Tuesday,17,Non-Veg
ORD04651,Jesse Rogers,Dal Makhani,02-02-2025 02:34,Breakfast,Returning,272.35,1,272.35,Sunday,2,Veg
ORD04652,Alex Cole,Dal Makhani,20-02-2025 18:35,Lunch,Returning,279.47,4,1117.88,Thursday,18,Veg
ORD04653,Samuel Cordova,Pasta Alfredo,16-01-2025 06:13,Dinner,New,277.49,4,1109.96,Thursday,6,Non-Veg
ORD04654,Robert Hudson,Veg Thali,07-02-2025 09:53,Dinner,New,437.56,1,437.56,Friday,9,Veg
ORD04655,Christopher Taylor,Chicken Tikka,04-03-2025 08:56,Lunch,New,117.92,4,471.68,Tuesday,8,Non-Veg
ORD04656,Ana Turner DDS,Chicken Biryani,04-03-2025 00:13,Breakfast,New,471.04,1,471.04,Tuesday,0,Non-Veg
ORD04657,Tyrone Summers,Samosa,27-02-2025 12:42,Lunch,New,296.23,1,296.23,Thursday,12,Veg
ORD04658,Christopher Romero,Manchurian,15-01-2025 01:55,Dinner,Returning,431.3,1,431.3,Wednesday,1,Non-Veg
ORD04659,Joshua Romero,Spring Roll,16-02-2025 11:44,Breakfast,New,341.99,4,1367.96,Sunday,11,Non-Veg
ORD04660,Clayton Thornton,Manchurian,01-01-2025 15:23,Lunch,Returning,371.87,1,371.87,Wednesday,15,Non-Veg
ORD04661,Jennifer Terry,Chicken Biryani,21-03-2025 11:15,Breakfast,Returning,313.76,2,627.52,Friday,11,Non-Veg
ORD04662,Billy Wilson,Spring Roll,13-02-2025 18:51,Breakfast,New,224.43,2,448.86,Thursday,18,Non-Veg
ORD04663,Julie Ho,Mutton Rogan Josh,21-01-2025 09:07,Dinner,Returning,347.61,4,1390.44,Tuesday,9,Non-Veg
ORD04664,Kayla Drake,Paneer Butter Masala,25-03-2025 20:39,Breakfast,Returning,69.91,4,279.64,Tuesday,20,Veg
ORD04665,Brandon Harris,Chicken Tikka,30-01-2025 20:18,Dinner,Returning,438.01,2,876.02,Thursday,20,Non-Veg
ORD04666,Theresa Perry,Veg Thali,30-03-2025 16:38,Lunch,Returning,360.73,1,360.73,Sunday,16,Veg
